Course,Section,Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Other,GPA,TermCode
IMS224, A,Adsanatham Chanon,0,5,1,1,3,1,0,0,0,0,0,0,0,0,3.52,201410
IMS224, B,Blankenship Lisa,0,9,1,1,0,1,0,0,0,0,0,0,0,0,3.81,201410
IMS224, C,Blankenship Lisa,0,8,1,0,0,0,0,0,1,0,0,0,0,0,3.74,201410
IMS225, A,De Schutter Bob,0,1,2,1,1,4,1,2,2,1,1,0,1,0,2.38,201410
IMS254, A,Kuhn Arthur R.,1,8,8,2,5,1,1,2,0,0,0,0,0,1,3.44,201410
IMS254, B,Kuhn Arthur R.,0,8,4,3,1,0,1,0,1,0,0,0,1,2,3.35,201410
IMS257, A,Clinkinbeard Ben,0,4,4,2,4,2,0,1,0,0,0,0,1,3,3.16,201410
IMS319, A,Hodgson Eric P.,0,6,4,3,1,0,1,0,0,1,0,0,0,1,3.46,201410
IMS333, A,June Jeffrey G.,0,11,0,1,5,2,0,1,0,0,0,0,0,0,3.49,201410
IMS355, A,Sabatelli Linda M.,0,3,4,0,1,0,1,1,2,0,0,0,0,1,3.13,201410
IMS356, A,Tonski Jacob E.,1,1,3,0,5,3,0,0,2,0,0,0,1,0,2.85,201410
IMS413, A,Tudor Brian C.,0,6,8,6,4,0,1,0,0,0,0,0,0,1,3.51,201410
IMS414, A,Booher Matthew H.,0,21,1,3,0,0,3,0,0,0,0,0,0,0,3.73,201410
IMS418, A,Platt Glenn J.,1,18,14,13,4,0,0,1,0,0,0,0,0,4,3.62,201410
IMS419, A,Hunter Paul E.,2,1,0,4,2,0,0,0,0,0,0,0,0,1,3.47,201410
IMS440, A,Tudor Brian C.,0,2,6,1,2,2,0,0,0,0,0,0,0,0,3.45,201410
IMS440, B,Cooper Micah J.,3,7,4,3,1,0,0,0,0,0,0,0,0,0,3.76,201410
IMS445, A,Alexander Phil M.,0,17,1,0,0,0,1,0,0,0,0,0,0,0,3.89,201410
ISA203,TA,Weese Maria L.,0,4,5,3,2,1,8,2,1,1,1,0,0,1,2.84,201410
ISA203,TB,Keaton Timothy J.,6,4,2,4,1,0,5,3,0,0,0,2,0,1,3.06,201410
ISA203,TE,Keaton Timothy J.,7,3,1,4,3,1,1,0,3,0,0,0,1,0,3.17,201410
ISA203,UB,Keaton Timothy J.,4,3,3,2,4,0,0,2,1,2,0,0,0,0,3.14,201410
ISA205, A,Crabbe Jordan J.,1,4,4,3,7,3,1,4,3,0,1,0,0,1,2.91,201410
ISA205, B,Crabbe Jordan J.,2,2,3,0,8,4,3,5,2,0,1,0,0,1,2.77,201410
ISA205, C,Kouider Soheyb,1,10,4,2,2,3,3,4,0,2,1,1,0,2,2.99,201410
ISA205, D,Schur Patrick J.,0,5,1,2,8,8,2,3,2,0,1,0,0,1,2.84,201410
ISA205, E,Cramer Susan K.,0,7,4,1,8,1,1,4,1,1,2,0,2,1,2.75,201410
ISA205, F,Keaton Timothy J.,8,2,2,7,2,2,5,0,2,1,0,1,2,0,2.91,201410
ISA205, G,Baldwin Jean-Paul,1,5,5,0,6,6,1,3,3,0,2,0,0,0,2.88,201410
ISA205, H,Schur Patrick J.,0,6,4,3,3,4,2,5,1,0,2,2,0,0,2.76,201410
ISA205, I,Baldwin Jean-Paul,1,2,5,3,11,2,5,2,0,0,1,0,1,2,2.89,201410
ISA205, J,Keaton Timothy J.,5,4,5,2,5,3,3,3,1,2,0,1,0,1,3,201410
ISA205, K,Baldwin Jean-Paul,0,2,1,4,3,2,5,3,1,2,2,0,1,3,2.43,201410
ISA205, M,Crabbe Jordan J.,1,5,1,1,10,3,0,10,0,0,1,0,0,1,2.82,201410
ISA205, N,Kouider Soheyb,4,7,3,2,4,0,7,2,2,2,1,1,0,1,2.9,201410
ISA205, O,Kouider Soheyb,2,2,7,0,4,2,2,4,2,0,2,0,0,1,2.86,201410
ISA235, B,Benamati John H.,0,4,2,3,7,9,2,2,1,0,0,1,0,3,2.89,201410
ISA235, C,Zhao Chen,0,0,5,4,5,8,3,2,1,0,1,0,0,1,2.82,201410
ISA235, D,Zhao Chen,0,1,5,1,15,3,4,0,0,1,1,0,0,2,2.92,201410
ISA235, E,Cruez Gerald V.,0,2,9,1,9,4,0,5,0,0,0,0,0,0,3.08,201410
ISA235, G,Glancy Fletcher H.,0,4,0,3,12,0,5,4,0,1,1,0,0,1,2.79,201410
ISA235, H,Glancy Fletcher H.,0,8,0,5,15,0,1,2,0,0,1,0,0,0,3.15,201410
ISA235, I,Glancy Fletcher H.,0,3,0,4,20,0,4,2,0,0,1,0,0,0,2.92,201410
ISA235, J,Strouble Dennis,1,2,5,1,11,7,0,3,3,0,0,0,0,0,2.93,201410
ISA235, K,Strouble Dennis,0,2,1,6,7,4,3,2,1,0,0,0,1,3,2.81,201410
ISA235, L,Strouble Dennis,0,2,4,2,13,1,1,2,0,0,0,0,1,1,2.98,201410
ISA235, N,Glancy Fletcher H.,0,4,0,1,17,0,4,4,0,1,0,0,1,1,2.78,201410
ISA235, O,Zhao Chen,0,0,1,3,6,7,6,2,0,3,1,0,0,1,2.52,201410
ISA235, P,Lee Sooun,1,3,2,0,10,7,2,3,5,0,0,0,0,0,2.77,201410
ISA235, Q,Lee Sooun,0,1,1,2,10,10,3,3,4,0,0,0,0,0,2.68,201410
ISA235C, A,Smith Henry J.,0,5,5,6,6,0,0,0,0,0,0,0,0,0,3.47,201410
ISA235C, B,Smith Henry J.,0,2,7,3,10,0,0,1,0,0,0,0,0,0,3.3,201410
ISA245, A,Havelka Douglas,0,1,1,4,10,3,7,9,0,0,2,0,0,2,2.57,201410
ISA245, B,Havelka Douglas,0,5,2,4,7,4,5,5,0,0,0,0,1,2,2.85,201410
ISA281, A,Fang Xiang,0,1,4,4,11,8,0,2,0,3,1,2,1,0,2.62,201410
ISA281, B,Fang Xiang,0,3,0,3,11,6,5,4,3,3,1,0,0,0,2.58,201410
ISA291, A,Martinez Waldyn G.,0,4,7,3,6,1,1,2,0,0,0,0,1,1,3.15,201410
ISA291, B,Martinez Waldyn G.,0,3,8,8,7,3,0,0,0,0,0,0,0,0,3.35,201410
ISA291, C,Schur Patrick J.,0,7,5,8,5,2,1,0,0,0,0,0,0,1,3.41,201410
ISA301, A,Sircar Sumit,0,1,4,5,4,8,2,4,1,2,0,1,1,3,2.62,201410
ISA303, A,Ozdemir Zafer D.,1,1,3,12,7,3,2,0,1,0,1,0,1,1,2.97,201410
ISA303, B,Ozdemir Zafer D.,1,2,6,5,7,1,4,2,1,3,1,0,1,1,2.77,201410
ISA321, A,McBride Mark E.,0,1,2,4,15,4,1,0,0,0,2,0,0,0,2.92,201410
ISA321, B,McBride Mark E.,0,0,1,7,11,3,0,1,0,0,0,0,0,2,3.04,201410
ISA365, A,Cramer Susan K.,0,2,2,2,5,4,1,2,0,0,1,0,0,5,2.9,201410
ISA387, A,Lee Young H.,0,1,6,4,12,6,0,3,0,0,1,0,0,1,2.99,201410
ISA387, B,Lee Young H.,0,3,5,2,11,8,3,3,0,0,0,0,0,0,2.99,201410
ISA404, A,Rajkumar T. M.,0,0,5,7,3,0,4,0,0,0,0,0,0,3,3.15,201410
ISA404, B,Rajkumar T. M.,0,0,0,3,5,2,1,1,0,0,0,0,0,3,2.88,201410
ISA491, A,Weese Maria L.,1,1,6,1,4,3,1,0,1,1,0,0,1,0,2.95,201410
ISA491, B,Weese Maria L.,0,1,3,2,5,2,2,1,0,0,0,0,0,0,3.04,201410
ISA495, A,Sircar Sumit,0,0,2,8,6,4,1,0,1,0,0,0,1,0,2.9,201410
ISA495, B,Sircar Sumit,0,1,5,4,7,2,1,1,0,0,0,0,0,0,3.16,201410
ITL101, A,Montgomery Gael,0,1,3,1,1,3,1,0,1,0,0,0,0,0,3.05,201410
ITL101, B,Montgomery Gael,0,2,3,2,1,2,1,1,0,0,0,0,0,3,3.2,201410
ITL101, C,Montgomery Gael,0,1,3,2,1,1,1,1,0,1,0,0,1,1,2.75,201410
ITL101, D,Fioretti Daniele,0,19,3,1,1,0,0,0,0,0,0,0,0,1,3.89,201410
ITL101, E,Fioretti Daniele,0,13,4,2,3,0,0,0,0,0,0,0,1,1,3.58,201410
ITL102, A,Gray Anna R.,0,0,1,1,5,1,1,2,0,0,1,0,0,0,2.67,201410
ITL201, B,Tonozzi Daniel T.,1,6,0,3,4,1,1,2,2,0,0,1,1,1,2.86,201410
ITL201, C,Tonozzi Daniel T.,0,5,7,4,3,2,1,1,0,1,1,1,0,3,3.11,201410
ITL202, A,Gray Anna R.,0,1,1,5,4,1,2,2,0,0,0,0,1,3,2.79,201410
ITL221, A,Matteo Sante,1,1,0,2,5,2,2,2,0,0,0,0,0,2,2.91,201410
ITL221, B,Matteo Sante,0,5,1,4,2,3,1,2,1,0,0,1,0,3,2.99,201410
ITL262, A,Fioretti Daniele,3,7,5,3,0,0,0,1,0,0,0,0,0,1,3.71,201410
ITS201, A,LaFever Kathryn,1,14,0,1,9,2,3,4,1,0,0,0,2,3,3.04,201410
ITS201, B,Sarver Christopher C.,1,12,12,3,7,1,2,1,2,0,1,0,0,5,3.36,201410
ITS201, C,Berdieva Dilchoda N.,0,5,7,3,4,9,3,6,2,0,1,0,1,4,2.81,201410
ITS201, D,LaFever Kathryn,4,12,0,3,11,3,2,3,0,1,3,0,0,1,3.09,201410
ITS201, E,Sarver Christopher C.,3,8,11,4,14,2,2,0,1,0,0,0,1,1,3.3,201410
ITS201, F,Berdieva Dilchoda N.,2,2,14,3,1,10,5,1,4,0,0,1,0,2,2.99,201410
ITS201, G,Sarver Christopher C.,3,6,12,3,8,9,0,0,1,0,1,0,1,0,3.21,201410
ITS201, H,Berdieva Dilchoda N.,0,7,11,6,8,4,1,2,1,0,0,1,0,0,3.22,201410
ITS201, I,LaFever Kathryn,1,9,1,4,9,1,2,3,1,0,0,0,2,6,3,201410
ITS201, J,Holland Edward C.,2,6,9,12,9,3,3,1,1,0,0,0,0,0,3.27,201410
ITS201H, A,Ziegler Melanie M.,3,6,6,3,1,0,0,0,0,0,0,1,0,0,3.59,201410
ITS201M, A,Anderson Sheldon,1,7,4,1,3,2,3,1,1,1,0,0,0,1,3.18,201410
ITS301, A,Stevens Charles J.,0,2,4,4,3,1,0,0,0,0,0,0,0,0,3.41,201410
ITS302, A,Sarver Christopher C.,3,4,6,0,0,2,0,2,1,0,0,0,0,1,3.41,201410
ITS302, B,Toops Stanley W.,0,1,3,5,7,0,0,0,0,0,0,0,0,1,3.29,201410
ITS365A, A,Stevens Charles J.,0,3,3,1,2,1,2,0,1,0,0,0,1,2,2.96,201410
ITS365B, B,Ziegler Melanie M.,0,5,6,1,4,2,1,0,0,0,0,0,0,0,3.43,201410
ITS390,UA,LaFever Kathryn,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,201410
ITS402P, A,Stevens Charles J.,0,8,3,2,1,0,1,1,0,0,0,0,0,1,3.56,201410
ITS402R, A,Dahlman Carl T.,0,14,3,0,0,0,0,0,0,0,0,0,0,0,3.95,201410
JPN101, B,Miyaji Reiko,3,6,2,6,0,2,0,0,1,1,0,0,1,1,3.25,201410
JPN101, C,Miyaji Reiko,1,3,7,3,0,2,0,1,2,1,1,0,1,1,2.95,201410
JPN101, D,Miyaji Reiko,1,4,8,0,0,2,2,1,0,1,0,0,1,3,3.15,201410
JPN201, A,Reiff Ayako H.,1,4,2,3,3,0,0,1,2,1,0,1,0,1,2.98,201410
JPN201, B,Reiff Ayako H.,0,5,6,2,1,1,0,0,0,1,1,1,0,0,3.19,201410
JPN279, A,Reider Noriko T.,1,1,2,2,3,1,2,4,0,0,0,1,1,1,2.61,201410
JPN301, A,Reider Noriko T.,0,4,4,2,3,0,1,2,0,0,1,1,0,0,3.02,201410
JRN101, A,Newberry Patricia G.,2,7,13,1,3,2,0,0,0,0,0,0,0,1,3.64,201410
JRN101, B,Siff Stephen,0,4,9,5,5,2,0,0,1,1,0,0,0,0,3.3,201410
JRN101, C,Gibbs Cheryl J.,0,21,0,0,3,0,0,0,0,0,0,0,0,0,3.88,201410
JRN101, D,Arnone Edward J.,0,4,3,6,4,2,1,3,0,0,0,0,1,0,3.03,201410
JRN101, E,Tobin James E.,0,6,2,5,4,5,0,0,1,0,0,0,0,0,3.27,201410
JRN101H, B,Daumeyer Robert N.,3,4,3,3,1,1,0,0,0,0,0,0,0,0,3.65,201410
JRN201, A,Heckler Cheryl,0,9,2,1,6,0,0,0,0,0,0,0,0,0,3.59,201410
JRN201, B,Heckler Cheryl,0,11,1,2,3,0,0,1,0,0,0,0,0,0,3.63,201410
JRN201, C,Arnone Edward J.,0,1,4,2,6,3,1,1,0,0,0,0,0,0,3.1,201410
JRN201, D,Blair Annie-Laurie,0,4,3,4,2,4,0,2,0,1,0,0,0,0,3.12,201410
JRN201, E,Wells David,0,3,1,0,12,0,1,5,0,0,1,0,0,0,2.83,201410
JRN201, F,Arnone Edward J.,0,4,0,3,10,2,1,1,0,0,0,0,0,0,3.12,201410
JRN201, G,Bellman Sacha D.,1,4,4,4,2,3,0,1,0,1,0,0,0,0,3.27,201410
JRN201H, A,Blair Annie-Laurie,3,5,2,3,1,2,0,0,0,0,0,1,0,2,3.44,201410
JRN202, A,Sampson Joseph A.,0,5,3,4,2,0,1,1,0,0,1,1,2,0,2.82,201410
JRN202, B,Stapleton Brad,0,2,4,4,5,0,1,0,0,0,0,0,1,0,3.14,201410
JRN280A, A,Tobin James E.,0,9,3,1,0,0,0,0,0,0,0,0,0,0,3.88,201410
JRN301, A,Kleiman Howard M.,0,4,1,1,4,1,0,0,0,0,0,0,0,0,3.43,201410
JRN303, A,Gibbs Cheryl J.,0,12,0,0,1,0,0,0,0,0,0,0,0,2,3.92,201410
JRN318, A,Lowery John H.,5,8,3,0,2,2,0,0,0,0,0,0,0,0,3.73,201410
JRN318, B,Bellman Sacha D.,0,6,5,7,1,0,0,0,0,0,0,0,1,0,3.43,201410
JRN318, C,Newberry Patricia G.,2,6,7,2,0,0,1,0,0,0,0,0,1,0,3.52,201410
JRN350, A,Blair Annie-Laurie,1,4,0,3,5,0,0,0,0,0,0,0,2,2,2.99,201410
JRN412, A,Siff Stephen,0,6,9,6,4,0,1,0,0,0,0,0,1,0,3.39,201410
JRN421, A,Heckler Cheryl,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,201410
KNH102, A,Miller Mary E.,0,17,15,3,23,2,0,5,0,0,0,0,0,1,3.35,201410
KNH102, B,Miller Mary E.,0,21,4,7,18,2,3,8,1,0,0,0,0,0,3.22,201410
KNH102, C,Kwon Sockju,0,15,9,0,24,3,2,9,0,0,1,0,0,2,3.13,201410
KNH102, D,Miller Mary E.,0,14,5,5,21,5,1,8,2,1,1,0,1,1,2.99,201410
KNH102, E,Kwon Sockju,0,12,9,9,17,5,0,4,2,0,0,0,1,4,3.17,201410
KNH103, A,Parkinson Nancy S.,0,28,1,1,0,0,0,0,0,0,0,0,0,0,3.97,201410
KNH103, B,Kwon Sockju,0,18,3,3,1,0,0,3,0,0,0,0,1,0,3.52,201410
KNH104, A,Minges Christina J.,0,5,0,0,17,0,0,3,0,0,1,0,0,1,3,201410
KNH104, B,Minges Christina J.,0,12,0,0,14,0,0,2,0,0,0,0,0,0,3.36,201410
KNH110A, A,Rosenberg Lana K.,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,201410
KNH110G, A,Rosenberg Lana K.,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,201410
KNH110S, A,Scoggins Michael E.,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,201410
KNH110S, B,Scoggins Michael E.,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,201410
KNH110T, A,Scoggins Michael E.,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,201410
KNH110T, B,Scoggins Michael E.,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,201410
KNH112, A,Rountree Mark,0,21,2,1,0,0,0,0,0,0,0,0,0,1,3.95,201410
KNH112, C,Sampson Joshua,2,17,1,0,0,0,0,0,0,0,0,0,0,1,3.99,201410
KNH112, D,Stone Lynaye L.,2,25,3,0,0,0,0,0,0,0,0,0,0,1,3.97,201410
KNH112, E,Bennett Craig J.,0,12,0,0,0,0,0,0,0,0,0,0,0,1,4,201410
KNH112, F,Goffena Jordan D.,0,14,4,3,1,2,0,1,0,0,0,0,0,0,3.64,201410
KNH120C, B,Welker Kristen E.,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,201410
KNH120C, C,Kennedy Joseph D.,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,201410
KNH120C, E,McMillan Elaine M.,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,201410
KNH120C, F,McMillan Elaine M.,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,201410
KNH120C,TA,Welker Kristen E.,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,201410
KNH120C,UA,Kennedy Joseph D.,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,201410
KNH120C,UB,Masullo Andrew C.,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,201410
KNH120G, C,Holthaus Elizabeth M.,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,201410
KNH120G, D,Holthaus Elizabeth M.,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,201410
KNH120G,UA,Holthaus Elizabeth M.,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,201410
KNH120I, A,Duckett Philip G.,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,201410
KNH120I,UA,Ondrejko Rachel L.,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,201410
KNH120I,UB,McMillan Elaine M.,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,201410
KNH120I,UC,Ondrejko Rachel L.,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,201410
KNH120L,UA,Galante Marina E.,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,201410
KNH120L,UB,Mellano Kathleen T.,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,201410
KNH120L,UC,Mellano Kathleen T.,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,201410
KNH130K,TA,Schaber Thomas C.,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,201410
KNH130K,UB,Schaber Thomas C.,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,201410
KNH130M,TA,Garcia-Pusateri Cody A.,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,201410
KNH130O,TB,Gaff Kyleigh E.,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,201410
KNH130O,UA,Gaff Kyleigh E.,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,201410
KNH130O,UB,Gaff Kyleigh E.,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,201410
KNH130P, A,Vogel Cassandra D.,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,201410
KNH140H, A,Mihalik John D.,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,201410
KNH140M, A,Spada Ethan J.,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,201410
KNH140M, B,Spada Ethan J.,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,201410
KNH140M,TB,Spada Ethan J.,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,201410
KNH140M,TC,Spada Ethan J.,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,201410
KNH140M,UB,Spada Ethan J.,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,201410
KNH140M,UC,Spada Ethan J.,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,201410
KNH150B,UA,Siliko Jennifer M.,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,201410
KNH150B,UB,Siliko Jennifer M.,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,201410
KNH150C,TC,Harter Maureen E.,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,201410
KNH150C,TD,Harter Maureen E.,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,201410
KNH150C,TE,Marsman Christopher R.,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,201410
KNH150C,TF,Marsman Christopher R.,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,201410
KNH150C,TG,Buckley Thomas W.,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,201410
KNH150C,TH,Buckley Thomas W.,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,201410
KNH150C,UA,Marsman Christopher R.,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,201410
KNH150C,UB,Marsman Christopher R.,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,201410
KNH150C,UC,Marsman Christopher R.,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,201410
KNH150C,UD,Buckley Thomas W.,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,201410
KNH150C,UE,Harter Maureen E.,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,201410
KNH150C,UF,Harter Maureen E.,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,201410
KNH150C,UG,Buckley Thomas W.,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,201410
KNH150E, B,Akers Beth A.,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,201410
KNH150E, C,Akers Beth A.,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,201410
KNH150E, D,Akers Beth A.,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,201410
KNH150E, E,Gunther Jennifer L.,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,201410
KNH150E, G,Gunther Jennifer L.,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,201410
KNH150E, J,Gunther Jennifer L.,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,201410
KNH150E, K,Akers Beth A.,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,201410
KNH150E, L,Akers Beth A.,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,201410
KNH150E, N,Gunther Jennifer L.,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,201410
KNH150E, O,Akers Beth A.,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,201410
KNH150E, P,Akers Beth A.,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,201410
KNH182, A,Troesch Patricia J.,1,20,5,0,1,0,0,0,0,1,0,0,1,0,3.68,201410
KNH182, B,Troesch Patricia J.,0,17,7,0,1,1,0,0,0,1,0,1,1,0,3.5,201410
KNH184, A,Berg William P.,0,9,9,13,5,8,4,3,6,4,1,2,2,0,2.75,201410
KNH184, B,Berg William P.,0,7,6,5,14,8,11,1,2,2,1,1,0,5,2.85,201410
KNH184L, A,Brookhouse Elizabeth A.,0,4,7,1,1,2,1,0,0,0,0,0,0,1,3.49,201410
KNH184L, B,Brunner Brandon C.,0,4,3,6,2,1,1,0,0,0,0,0,0,0,3.41,201410
KNH184L, C,Brunner Brandon C.,0,9,4,3,0,0,0,0,0,0,0,0,0,0,3.79,201410
KNH184L, D,Trudeau Colin M.,0,8,1,4,2,1,0,0,0,0,0,0,0,0,3.6,201410
KNH184L, E,Brookhouse Elizabeth A.,0,8,2,3,0,1,0,0,0,0,1,0,0,0,3.53,201410
KNH184L, F,Masullo Andrew C.,0,14,2,0,1,0,0,0,0,0,0,0,0,0,3.91,201410
KNH184L, G,DiSanti Justin S.,0,9,3,0,0,0,0,0,0,0,0,1,0,2,3.68,201410
KNH184L, H,DiSanti Justin S.,1,10,2,0,1,0,0,0,0,0,0,0,0,2,3.89,201410
KNH188, A,Sliger Jennifer,1,13,4,2,22,4,3,5,3,3,3,0,1,1,2.86,201410
KNH188, B,Sliger Jennifer,0,16,8,5,11,8,3,8,1,0,2,0,0,1,3.09,201410
KNH188, D,Smith Dean L.,0,12,6,8,11,7,7,9,2,0,2,0,1,0,2.89,201410
KNH194, A,Mandrell Warren H.,3,8,8,7,1,5,2,0,1,0,0,0,0,1,3.41,201410
KNH194L, A,Mandrell Warren H.,2,4,3,3,1,2,2,0,1,0,0,0,1,0,3.14,201410
KNH194L, B,Mandrell Warren H.,1,4,5,4,0,3,0,0,0,0,0,0,0,0,3.52,201410
KNH203, A,Parkinson Nancy S.,0,11,2,1,0,0,0,0,0,0,0,0,0,0,3.91,201410
KNH205, A,Fennell Reginald,0,0,8,10,8,1,4,1,2,0,0,0,0,1,3.06,201410
KNH206, B,Fennell Reginald,0,0,3,11,14,4,1,1,0,0,0,0,0,0,3.07,201410
KNH212, A,Fudge Shane,1,8,1,9,13,3,6,8,1,2,1,0,1,0,2.81,201410
KNH212, B,Fudge Shane,2,1,3,1,7,3,4,4,2,4,2,2,2,0,2.29,201410
KNH242, A,Ubbes Valerie A.,6,14,7,3,3,0,0,0,0,0,0,0,0,1,3.78,201410
KNH242, C,Sliger Jennifer,1,11,8,6,6,3,2,5,0,0,1,0,1,0,3.16,201410
KNH243, A,Geller Karly S.,1,29,5,0,0,0,0,0,0,0,0,0,0,0,3.96,201410
KNH244, A,Smith Dean L.,3,0,5,2,7,7,1,3,5,3,0,1,1,2,2.59,201410
KNH244, B,Smith Dean L.,0,6,0,9,9,4,2,5,1,0,2,2,0,1,2.78,201410
KNH244L, A,Teckman Sarah K.,0,1,5,3,6,1,1,0,2,0,0,0,0,0,3.09,201410
KNH244L, B,Teckman Sarah K.,0,4,9,5,1,1,0,0,0,0,0,0,0,1,3.58,201410
KNH244L, C,McDonald Candra J.,0,3,3,2,1,2,2,1,1,0,0,0,0,0,3.09,201410
KNH244L, D,McDonald Candra J.,1,3,7,2,2,1,0,0,0,0,0,0,0,2,3.58,201410
KNH245, A,Sliger Jennifer,0,6,3,3,8,4,1,1,0,1,0,0,0,0,3.16,201410
KNH245, B,Cottingim Lori A.,0,5,13,0,1,0,0,0,0,0,0,0,0,0,3.74,201410
KNH272, A,Horn Thelma S.,0,5,7,3,4,6,3,5,3,1,0,0,0,1,2.9,201410
KNH276, A,Freysinger Valeria J.,5,5,5,6,5,5,3,2,1,0,0,0,0,1,3.23,201410
KNH276, B,Freysinger Valeria J.,8,7,6,2,7,4,2,2,2,0,0,0,0,1,3.32,201410
KNH276, C,Edwards Jennifer L.,0,6,4,8,12,5,0,1,0,1,0,0,0,0,3.19,201410
KNH285, A,Massie J B.,0,7,0,0,4,0,0,0,0,0,0,0,0,0,3.64,201410
KNH285L, A,Massie J B.,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,201410
KNH286A, A,Eckerle Jason J.,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,201410
KNH286C, A,Eversole Paul P.,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,201410
KNH286E, A,Troesch Patricia J.,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,201410
KNH288, A,Massie J B.,0,7,0,0,19,0,0,2,0,0,0,0,0,1,3.18,201410
KNH303, A,Parkinson Nancy S.,0,23,0,1,0,0,0,1,0,0,0,0,0,1,3.89,201410
KNH304, A,Matuszak Gretchen,0,11,7,6,18,1,2,2,0,0,0,0,0,0,3.3,201410
KNH304, B,Kwon Sockju,0,3,5,6,8,4,1,4,0,0,1,0,0,6,3.01,201410
KNH313, A,Fudge Shane,0,2,3,7,9,3,5,2,2,1,0,1,0,0,2.81,201410
KNH313, B,Fudge Shane,0,1,1,2,8,4,6,4,3,1,0,1,3,0,2.29,201410
KNH329, A,Kimiecik John C.,0,23,7,0,1,0,0,1,1,0,0,0,0,1,3.78,201410
KNH337, A,Harker Paul A.,6,6,2,2,2,9,1,1,2,1,0,1,0,0,3.09,201410
KNH362, A,Ubbes Valerie A.,4,10,10,6,3,1,0,1,0,0,0,0,0,0,3.61,201410
